ocid,buyer_name,province,category,method,tender_date,contract_id,contract_value,duration_days,award_id,award_value,supplier_name,year,month,quarter,log_value,duration_years,is_year_end_quarter,is_peak_month,province_quarter,prov_cat_q,supplier_prior_awards,is_new_supplier,duration_band
ocds-00000102,City of Cape Town,KwaZulu-Natal,Works,open,2024-08-17,c-00000102,24338224.68,629,a-00000102,24502050.672503777,Supplier_0035,2024,8,3,17.007558745578105,1.7221081451060918,0,1,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,67,0,1-2yr
ocds-00000103,Dept of Public Works,Gauteng,Services,open,2024-02-15,c-00000103,141820.43,56,a-00000103,143394.36715606728,Supplier_0277,2024,2,1,11.862324010011214,0.15331964407939766,0,0,Gauteng_Q1,Gauteng_Services_Q1,15,0,<3mo
ocds-00000104,eThekwini,KwaZulu-Natal,Services,open,2023-07-18,c-00000104,10742599.01,1707,a-00000104,10369813.422232695,Supplier_0060,2023,7,3,16.189727704338942,4.673511293634497,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Services_Q3,36,0,>3yr
ocds-00000105,City of Johannesburg,Gauteng,Services,open,2023-01-25,c-00000105,2381786.52,994,a-00000105,2497966.6176699004,Supplier_0015,2023,1,1,14.683361822567651,2.7214236824093088,0,0,Gauteng_Q1,Gauteng_Services_Q1,98,0,2-3yr
ocds-00000106,Dept of Public Works,Gauteng,Goods,open,2024-04-04,c-00000106,5197.25,841,a-00000106,5037.105745339449,Supplier_0068,2024,4,2,8.556077309466204,2.302532511978097,0,0,Gauteng_Q2,Gauteng_Goods_Q2,23,0,2-3yr
ocds-00000107,Dept of Health,KwaZulu-Natal,Works,open,2024-07-03,c-00000107,46210455.65,14,a-00000107,46362755.08337526,Supplier_0160,2024,7,3,17.648716664857783,0.038329911019849415,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,13,0,<3mo
ocds-00000108,City of Johannesburg,KwaZulu-Natal,Works,open,2023-02-25,c-00000108,3567591.12,1359,a-00000108,3682398.50116203,Supplier_0150,2023,2,1,15.08740145000395,3.7207392197125255,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,10,0,>3yr
ocds-00000109,City of Johannesburg,Gauteng,Works,open,2023-11-22,c-00000109,11006672.09,787,a-00000109,10554434.825450845,Supplier_0321,2023,11,4,16.21401229137368,2.1546885694729636,1,0,Gauteng_Q4,Gauteng_Works_Q4,9,0,2-3yr
ocds-00000110,eThekwini,Limpopo,Works,open,2022-08-26,c-00000110,917795.32,32,a-00000110,927027.8208376894,Supplier_0003,2022,8,3,13.729730771346686,0.08761122518822724,0,1,Limpopo_Q3,Limpopo_Works_Q3,156,0,<3mo
ocds-00000111,Dept of Health,Western Cape,Services,open,2023-07-14,c-00000111,6872879.65,581,a-00000111,7083138.495688651,Supplier_0082,2023,7,3,15.743093884901317,1.5906913073237507,0,0,Western Cape_Q3,Western Cape_Services_Q3,10,0,1-2yr
ocds-00000112,City of Johannesburg,Mpumalanga,Works,open,2023-06-14,c-00000112,9346707.66,805,a-00000112,9042788.830667878,Supplier_0060,2023,6,2,16.050534824319794,2.2039698836413417,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,36,0,2-3yr
ocds-00000113,City of Cape Town,Western Cape,Works,open,2022-08-13,c-00000113,47130625.85,34,a-00000113,49187638.121685244,Supplier_0173,2022,8,3,17.66843359925704,0.09308692676249145,0,1,Western Cape_Q3,Western Cape_Works_Q3,15,0,<3mo
ocds-00000114,Dept of Health,North West,Works,open,2022-07-24,c-00000114,4094252.59,1006,a-00000114,4011284.628139325,Supplier_0499,2022,7,3,15.2250949851512,2.754277891854894,0,0,North West_Q3,North West_Works_Q3,11,0,2-3yr
ocds-00000115,Eskom,KwaZulu-Natal,Works,open,2023-02-20,c-00000115,6151173.05,25,a-00000115,6246961.375790828,Supplier_0040,2023,2,1,15.632153524002174,0.06844626967830253,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,42,0,<3mo
ocds-00000116,Dept of Health,North West,Services,open,2023-04-23,c-00000116,1029986.4,994,a-00000116,992609.1932208871,Supplier_0017,2023,4,2,13.845057127121287,2.7214236824093088,0,0,North West_Q2,North West_Services_Q2,93,0,2-3yr
ocds-00000117,City of Cape Town,Western Cape,Works,open,2025-10-23,c-00000117,11160078.32,1560,a-00000117,10768624.933022674,Supplier_0032,2025,10,4,16.22785362241906,4.271047227926078,1,0,Western Cape_Q4,Western Cape_Works_Q4,52,0,>3yr
ocds-00000118,City of Cape Town,Gauteng,Services,open,2024-07-01,c-00000118,2588732.15,1649,a-00000118,2676974.6716681165,Supplier_0004,2024,7,3,14.766679182737866,4.514715947980835,0,0,Gauteng_Q3,Gauteng_Services_Q3,136,0,>3yr
ocds-00000119,City of Cape Town,Gauteng,Services,open,2024-12-13,c-00000119,1295610.1,1268,a-00000119,1235755.7440597115,Supplier_0054,2024,12,4,14.074493033701703,3.4715947980835042,1,0,Gauteng_Q4,Gauteng_Services_Q4,39,0,>3yr
ocds-00000120,City of Johannesburg,Limpopo,Goods,open,2025-01-08,c-00000120,564829.17,905,a-00000120,551558.3069122277,Supplier_0139,2025,1,1,13.244280380873334,2.4777549623545516,0,0,Limpopo_Q1,Limpopo_Goods_Q1,5,0,2-3yr
ocds-00000121,City of Johannesburg,Gauteng,Works,direct,2025-10-18,c-00000121,378038.01,921,a-00000121,371317.08027133555,Supplier_0105,2025,10,4,12.842752670335063,2.521560574948665,1,0,Gauteng_Q4,Gauteng_Works_Q4,12,0,2-3yr
ocds-00000122,Eskom,Gauteng,Goods,open,2025-07-26,c-00000122,815398.69,765,a-00000122,824607.7687615182,Supplier_0079,2025,7,3,13.611433689185711,2.0944558521560577,0,0,Gauteng_Q3,Gauteng_Goods_Q3,29,0,2-3yr
ocds-00000123,Dept of Health,Free State,Works,open,2025-09-21,c-00000123,1330593.12,761,a-00000123,1364528.823570133,Supplier_0039,2025,9,3,14.10113610722109,2.083504449007529,0,0,Free State_Q3,Free State_Works_Q3,56,0,2-3yr
ocds-00000124,City of Cape Town,Western Cape,Services,open,2023-03-12,c-00000124,1094907.07,1636,a-00000124,1120396.675727149,Supplier_0213,2023,3,1,13.906180963370476,4.479123887748118,0,0,Western Cape_Q1,Western Cape_Services_Q1,20,0,>3yr
ocds-00000125,Dept of Health,Western Cape,Goods,open,2024-08-26,c-00000125,10652653.52,647,a-00000125,10129961.495279837,Supplier_0281,2024,8,3,16.181319669766136,1.7713894592744694,0,1,Western Cape_Q3,Western Cape_Goods_Q3,14,0,1-2yr
ocds-00000126,Eskom,Gauteng,Services,open,2024-06-22,c-00000126,298303.68,1397,a-00000126,308686.07369101804,Supplier_0231,2024,6,2,12.605870659283559,3.8247775496235454,0,0,Gauteng_Q2,Gauteng_Services_Q2,20,0,>3yr
ocds-00000127,Dept of Health,Mpumalanga,Services,open,2025-02-24,c-00000127,13491014.96,609,a-00000127,13109501.330640024,Supplier_0015,2025,2,1,16.417534537431152,1.6673511293634498,0,0,Mpumalanga_Q1,Mpumalanga_Services_Q1,98,0,1-2yr
ocds-00000128,eThekwini,Gauteng,Goods,open,2022-07-20,c-00000128,29419.21,69,a-00000128,29597.66720562492,Supplier_0273,2022,7,3,10.289437132131313,0.188911704312115,0,0,Gauteng_Q3,Gauteng_Goods_Q3,16,0,<3mo
ocds-00000129,Eskom,Eastern Cape,Goods,open,2024-09-19,c-00000129,3510078.55,31,a-00000129,3489087.9285455057,Supplier_0030,2024,9,3,15.071149259002892,0.08487337440109514,0,0,Eastern Cape_Q3,Eastern Cape_Goods_Q3,73,0,<3mo
ocds-00000130,eThekwini,Gauteng,Works,open,2023-06-14,c-00000130,822936.57,657,a-00000130,843281.1739573246,Supplier_0401,2023,6,2,13.620635620159833,1.7987679671457906,0,0,Gauteng_Q2,Gauteng_Works_Q2,4,0,1-2yr
ocds-00000131,Eskom,Limpopo,Services,open,2025-01-17,c-00000131,1795784.0,79,a-00000131,1784143.7998096382,Supplier_0015,2025,1,1,14.400952810210706,0.216290212183436,0,0,Limpopo_Q1,Limpopo_Services_Q1,98,0,<3mo
ocds-00000132,Dept of Public Works,Free State,Services,direct,2025-03-04,c-00000132,833771.82,1707,a-00000132,793200.7022233126,Supplier_0008,2025,3,1,13.633716246152252,4.673511293634497,0,0,Free State_Q1,Free State_Services_Q1,112,0,>3yr
ocds-00000133,Eskom,KwaZulu-Natal,Works,direct,2023-06-09,c-00000133,4561498.58,1277,a-00000133,4555829.181759005,Supplier_0479,2023,6,2,15.333161982692687,3.4962354551676933,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Works_Q2,15,0,>3yr
ocds-00000134,Dept of Health,Gauteng,Works,open,2024-05-21,c-00000134,592361.55,742,a-00000134,577939.3270411071,Supplier_0472,2024,5,2,13.291874141956814,2.0314852840520192,0,0,Gauteng_Q2,Gauteng_Works_Q2,15,0,2-3yr
ocds-00000135,Dept of Public Works,Eastern Cape,Works,direct,2025-06-07,c-00000135,7132816.83,964,a-00000135,7263885.267684153,Supplier_0178,2025,6,2,15.780216921890167,2.639288158795346,0,0,Eastern Cape_Q2,Eastern Cape_Works_Q2,15,0,2-3yr
ocds-00000136,Dept of Public Works,Western Cape,Services,open,2024-11-02,c-00000136,553482.41,1705,a-00000136,531208.2028292897,Supplier_0057,2024,11,4,13.223987057781903,4.6680355920602326,1,0,Western Cape_Q4,Western Cape_Services_Q4,31,0,>3yr
ocds-00000137,Eskom,North West,Goods,open,2024-09-14,c-00000137,2073525.69,1656,a-00000137,2126215.5703161876,Supplier_0062,2024,9,3,14.54476143054136,4.5338809034907595,0,0,North West_Q3,North West_Goods_Q3,19,0,>3yr
ocds-00000138,City of Johannesburg,Gauteng,Works,open,2023-11-07,c-00000138,5124374.78,565,a-00000138,5204714.781465494,Supplier_0019,2023,11,4,15.449519276546253,1.5468856947296372,1,0,Gauteng_Q4,Gauteng_Works_Q4,87,0,1-2yr
ocds-00000139,eThekwini,Mpumalanga,Works,open,2023-06-09,c-00000139,33243544.41,1047,a-00000139,32897713.3888003,Supplier_0297,2023,6,2,17.319371183214308,2.86652977412731,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,5,0,2-3yr
ocds-00000140,City of Cape Town,Free State,Goods,open,2025-05-16,c-00000140,1211015.82,798,a-00000140,1168885.0983271934,Supplier_0022,2025,5,2,14.00697091178642,2.184804928131417,0,0,Free State_Q2,Free State_Goods_Q2,89,0,2-3yr
ocds-00000141,City of Johannesburg,KwaZulu-Natal,Goods,open,2024-12-26,c-00000141,5654557.93,1628,a-00000141,5613556.553982474,Supplier_0158,2024,12,4,15.54797266802717,4.457221081451061,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Goods_Q4,19,0,>3yr
ocds-00000142,Eskom,Gauteng,Works,open,2025-01-25,c-00000142,5165192.41,766,a-00000142,5150300.075040342,Supplier_0476,2025,1,1,15.457453106107772,2.0971937029431897,0,0,Gauteng_Q1,Gauteng_Works_Q1,14,0,2-3yr
ocds-00000143,Dept of Health,Mpumalanga,Goods,open,2025-05-09,c-00000143,19135545.78,695,a-00000143,19594169.894720916,Supplier_0190,2025,5,2,16.767058251296504,1.9028062970568105,0,0,Mpumalanga_Q2,Mpumalanga_Goods_Q2,8,0,1-2yr
ocds-00000144,Dept of Public Works,Gauteng,Goods,open,2024-08-20,c-00000144,9569.19,1819,a-00000144,9308.122934527384,Supplier_0381,2024,8,3,9.166408337959426,4.980150581793292,0,1,Gauteng_Q3,Gauteng_Goods_Q3,11,0,>3yr
ocds-00000145,Eskom,Mpumalanga,Works,open,2024-05-17,c-00000145,2014012.51,1072,a-00000145,2067598.2888412452,Supplier_0032,2024,5,2,14.51564006028184,2.9349760438056127,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,52,0,2-3yr
ocds-00000146,Dept of Public Works,Mpumalanga,Goods,open,2024-08-25,c-00000146,21442068.24,1089,a-00000146,21273628.01788836,Supplier_0005,2024,8,3,16.88086540256949,2.9815195071868583,0,1,Mpumalanga_Q3,Mpumalanga_Goods_Q3,143,0,2-3yr
ocds-00000147,Eskom,Gauteng,Services,open,2025-12-23,c-00000147,605003.07,1268,a-00000147,606979.9711805712,Supplier_0327,2025,12,4,13.312990464263077,3.4715947980835042,1,0,Gauteng_Q4,Gauteng_Services_Q4,14,0,>3yr
ocds-00000148,Dept of Health,Eastern Cape,Goods,open,2023-01-09,c-00000148,43984.73,61,a-00000148,43238.78418403149,Supplier_0008,2023,1,1,10.691620542116064,0.16700889801505817,0,0,Eastern Cape_Q1,Eastern Cape_Goods_Q1,112,0,<3mo
ocds-00000149,Dept of Education,KwaZulu-Natal,Services,open,2025-08-12,c-00000149,41737.3,44,a-00000149,40130.13429781743,Supplier_0469,2025,8,3,10.639174451483612,0.12046543463381246,0,1,KwaZulu-Natal_Q3,KwaZulu-Natal_Services_Q3,24,0,<3mo
ocds-00000150,SANRAL,Gauteng,Services,open,2025-11-22,c-00000150,2098769.85,882,a-00000150,2121245.487906412,Supplier_0018,2025,11,4,14.556862421809353,2.414784394250513,1,0,Gauteng_Q4,Gauteng_Services_Q4,99,0,2-3yr
ocds-00000151,Dept of Public Works,Eastern Cape,Goods,open,2024-09-01,c-00000151,36349647.17,31,a-00000151,35509821.08990074,Supplier_0010,2024,9,3,17.40869508294235,0.08487337440109514,0,0,Eastern Cape_Q3,Eastern Cape_Goods_Q3,121,0,<3mo
ocds-00000152,City of Cape Town,KwaZulu-Natal,Services,open,2022-05-17,c-00000152,7829360.8,74,a-00000152,7842336.108750791,Supplier_0109,2022,5,2,15.873391557620842,0.2026009582477755,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Services_Q2,11,0,<3mo
ocds-00000153,Dept of Public Works,Gauteng,Works,open,2023-10-09,c-00000153,803513.1,1713,a-00000153,829081.4226846579,Supplier_0010,2023,10,4,13.596750012232246,4.689938398357289,1,0,Gauteng_Q4,Gauteng_Works_Q4,121,0,>3yr
ocds-00000154,SANRAL,Western Cape,Services,open,2024-10-12,c-00000154,5770782.61,20,a-00000154,5871545.006117834,Supplier_0015,2024,10,4,15.568318436888912,0.05475701574264202,1,0,Western Cape_Q4,Western Cape_Services_Q4,98,0,<3mo
ocds-00000155,eThekwini,KwaZulu-Natal,Services,direct,2024-10-08,c-00000155,5847486.04,56,a-00000155,5994362.052811418,Supplier_0127,2024,10,4,15.58152256110625,0.15331964407939766,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Services_Q4,16,0,<3mo
ocds-00000156,Dept of Education,Gauteng,Works,open,2024-08-21,c-00000156,22786101.27,805,a-00000156,23703135.45162616,Supplier_0051,2024,8,3,16.941661358512405,2.2039698836413417,0,1,Gauteng_Q3,Gauteng_Works_Q3,31,0,2-3yr
ocds-00000157,Dept of Public Works,Gauteng,Goods,open,2024-10-23,c-00000157,2130050.41,850,a-00000157,2197514.0487466343,Supplier_0213,2024,10,4,14.57165667354457,2.327173169062286,1,0,Gauteng_Q4,Gauteng_Goods_Q4,20,0,2-3yr
ocds-00000158,Dept of Education,Gauteng,Works,open,2023-04-16,c-00000158,42877027.61,727,a-00000158,40785956.57710911,Supplier_0018,2023,4,2,17.573846776850033,1.9904175222450375,0,0,Gauteng_Q2,Gauteng_Works_Q2,99,0,1-2yr
ocds-00000159,Eskom,KwaZulu-Natal,Works,open,2023-08-03,c-00000159,32645.3,960,a-00000159,32124.94751992962,Supplier_0006,2023,8,3,10.393486805158984,2.628336755646817,0,1,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,125,0,2-3yr
ocds-00000160,Dept of Health,Gauteng,Goods,open,2024-01-27,c-00000160,1325882.42,1581,a-00000160,1287281.2189518376,Supplier_0006,2024,1,1,14.097589527310847,4.328542094455853,0,0,Gauteng_Q1,Gauteng_Goods_Q1,125,0,>3yr
ocds-00000161,City of Johannesburg,Free State,Goods,open,2022-03-04,c-00000161,3052894.51,1024,a-00000161,3203969.4289182527,Supplier_0015,2022,3,1,14.931601045779201,2.8035592060232717,0,0,Free State_Q1,Free State_Goods_Q1,98,0,2-3yr
ocds-00000162,Dept of Education,Western Cape,Works,open,2023-10-03,c-00000162,103084996.09,608,a-00000162,101047348.46822758,Supplier_0489,2023,10,4,18.451064420357675,1.6646132785763177,1,0,Western Cape_Q4,Western Cape_Works_Q4,17,0,1-2yr
ocds-00000163,SANRAL,Gauteng,Works,open,2025-04-17,c-00000163,7497423.8,819,a-00000163,7673296.810376505,Supplier_0051,2025,4,2,15.830070159544997,2.242299794661191,0,0,Gauteng_Q2,Gauteng_Works_Q2,31,0,2-3yr
ocds-00000164,City of Johannesburg,KwaZulu-Natal,Works,open,2024-07-21,c-00000164,1974934.42,14,a-00000164,2023490.1652787016,Supplier_0064,2024,7,3,14.496046257048567,0.038329911019849415,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,44,0,<3mo
ocds-00000165,eThekwini,Western Cape,Works,open,2022-05-26,c-00000165,65316250.81,1715,a-00000165,65260197.56310484,Supplier_0236,2022,5,2,17.994751442454422,4.695414099931554,0,0,Western Cape_Q2,Western Cape_Works_Q2,18,0,>3yr
ocds-00000166,eThekwini,Western Cape,Goods,open,2025-06-09,c-00000166,24781422.06,621,a-00000166,23689729.961867042,Supplier_0435,2025,6,2,17.025604860280687,1.700205338809035,0,0,Western Cape_Q2,Western Cape_Goods_Q2,9,0,1-2yr
ocds-00000167,SANRAL,Gauteng,Goods,limited,2023-12-22,c-00000167,24365.33,552,a-00000167,24907.962851761342,Supplier_0189,2023,12,4,10.100957540284842,1.51129363449692,1,0,Gauteng_Q4,Gauteng_Goods_Q4,15,0,1-2yr
ocds-00000168,eThekwini,Limpopo,Works,open,2023-05-03,c-00000168,40102887.6,596,a-00000168,41056813.05663392,Supplier_0163,2023,5,2,17.506958924595125,1.6317590691307324,0,0,Limpopo_Q2,Limpopo_Works_Q2,9,0,1-2yr
ocds-00000169,City of Johannesburg,Mpumalanga,Services,open,2025-01-06,c-00000169,20969.61,1289,a-00000169,20563.087564468213,Supplier_0021,2025,1,1,9.950877212647896,3.5290896646132786,0,0,Mpumalanga_Q1,Mpumalanga_Services_Q1,91,0,>3yr
ocds-00000170,Dept of Health,Western Cape,Goods,open,2022-11-13,c-00000170,2943019.51,25,a-00000170,2992125.0916374745,Supplier_0375,2022,11,4,14.894946996270496,0.06844626967830253,1,0,Western Cape_Q4,Western Cape_Goods_Q4,16,0,<3mo
ocds-00000171,SANRAL,Gauteng,Services,open,2023-11-19,c-00000171,106533.08,860,a-00000171,108107.82477991046,Supplier_0158,2023,11,4,11.576220212942538,2.3545516769336072,1,0,Gauteng_Q4,Gauteng_Services_Q4,19,0,2-3yr
ocds-00000172,eThekwini,Gauteng,Services,open,2024-11-04,c-00000172,1998843.22,699,a-00000172,1927459.7236624265,Supplier_0178,2024,11,4,14.508079681481435,1.9137577002053388,1,0,Gauteng_Q4,Gauteng_Services_Q4,15,0,1-2yr
ocds-00000173,eThekwini,Mpumalanga,Works,open,2025-05-24,c-00000173,19642981.99,980,a-00000173,20309543.97938627,Supplier_0010,2025,5,2,16.7932307327587,2.6830937713894594,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,121,0,2-3yr
ocds-00000174,City of Cape Town,Gauteng,Works,open,2025-06-12,c-00000174,4511504.32,18,a-00000174,4590518.83424818,Supplier_0100,2025,6,2,15.322141429624686,0.049281314168377825,0,0,Gauteng_Q2,Gauteng_Works_Q2,11,0,<3mo
ocds-00000175,City of Cape Town,Gauteng,Works,open,2025-06-12,c-00000175,12957524.33,562,a-00000175,12477578.472604878,Supplier_0405,2025,6,2,16.37718728389649,1.538672142368241,0,0,Gauteng_Q2,Gauteng_Works_Q2,10,0,1-2yr
ocds-00000176,Dept of Education,Eastern Cape,Services,open,2024-03-12,c-00000176,644791.1,1597,a-00000176,612737.3255430849,Supplier_0061,2024,3,1,13.376683218238458,4.372347707049966,0,0,Eastern Cape_Q1,Eastern Cape_Services_Q1,30,0,>3yr
ocds-00000177,City of Cape Town,North West,Works,open,2023-05-08,c-00000177,7266179.39,639,a-00000177,7376363.560228451,Supplier_0343,2023,5,2,15.798741318044705,1.7494866529774127,0,0,North West_Q2,North West_Works_Q2,11,0,1-2yr
ocds-00000178,SANRAL,Limpopo,Works,open,2023-05-05,c-00000178,2889046.23,1144,a-00000178,3007805.87860011,Supplier_0118,2023,5,2,14.876437327532118,3.132101300479124,0,0,Limpopo_Q2,Limpopo_Works_Q2,14,0,>3yr
ocds-00000179,Eskom,Mpumalanga,Services,open,2024-04-26,c-00000179,2510059.41,721,a-00000179,2554623.5739108087,Supplier_0029,2024,4,2,14.735817378547427,1.9739904175222451,0,0,Mpumalanga_Q2,Mpumalanga_Services_Q2,74,0,1-2yr
ocds-00000180,Eskom,KwaZulu-Natal,Services,open,2025-02-25,c-00000180,12684742.7,714,a-00000180,12522047.29573662,Supplier_0001,2025,2,1,16.3559105458449,1.9548254620123204,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Services_Q1,143,0,1-2yr
ocds-00000181,SANRAL,Gauteng,Works,selective,2024-09-09,c-00000181,2122592.33,764,a-00000181,2215429.941815497,Supplier_0005,2024,9,3,14.56814916793236,2.0917180013689256,0,0,Gauteng_Q3,Gauteng_Works_Q3,143,0,2-3yr
ocds-00000182,eThekwini,Eastern Cape,Goods,direct,2025-08-10,c-00000182,2076932.58,973,a-00000182,2159194.7103813295,Supplier_0143,2025,8,3,14.546403123531316,2.6639288158795345,0,1,Eastern Cape_Q3,Eastern Cape_Goods_Q3,10,0,2-3yr
ocds-00000183,Eskom,North West,Works,open,2024-01-25,c-00000183,14778034.02,1144,a-00000183,15354585.920103978,Supplier_0175,2024,1,1,16.50865251606672,3.132101300479124,0,0,North West_Q1,North West_Works_Q1,9,0,>3yr
ocds-00000184,City of Johannesburg,Limpopo,Works,open,2024-07-18,c-00000184,5714425.53,59,a-00000184,5741203.122871489,Supplier_0224,2024,7,3,15.55850450546927,0.16153319644079397,0,0,Limpopo_Q3,Limpopo_Works_Q3,15,0,<3mo
ocds-00000185,City of Johannesburg,Gauteng,Goods,open,2024-01-09,c-00000185,1746165.56,1428,a-00000185,1693243.7702995315,Supplier_0050,2024,1,1,14.372933406020856,3.909650924024641,0,0,Gauteng_Q1,Gauteng_Goods_Q1,45,0,>3yr
ocds-00000186,SANRAL,Free State,Services,open,2024-11-10,c-00000186,2483308.91,558,a-00000186,2477572.492857186,Supplier_0358,2024,11,4,14.725102869428383,1.5277207392197125,1,0,Free State_Q4,Free State_Services_Q4,15,0,1-2yr
ocds-00000187,Eskom,Limpopo,Works,open,2023-04-10,c-00000187,10846909.13,676,a-00000187,11177472.072130604,Supplier_0074,2023,4,2,16.199390816747872,1.8507871321013005,0,0,Limpopo_Q2,Limpopo_Works_Q2,35,0,1-2yr
ocds-00000188,Dept of Education,Gauteng,Services,open,2023-09-03,c-00000188,205634.35,712,a-00000188,214906.99084269453,Supplier_0016,2023,9,3,12.233859733581546,1.949349760438056,0,0,Gauteng_Q3,Gauteng_Services_Q3,82,0,1-2yr
ocds-00000189,Dept of Health,Western Cape,Works,open,2024-10-27,c-00000189,1208099.79,653,a-00000189,1174376.0205718526,Supplier_0154,2024,10,4,14.00456008942682,1.787816563997262,1,0,Western Cape_Q4,Western Cape_Works_Q4,15,0,1-2yr
ocds-00000190,Dept of Health,Gauteng,Works,open,2023-01-08,c-00000190,3007063.78,638,a-00000190,2977276.336182206,Supplier_0282,2023,1,1,14.916475004804797,1.7467488021902806,0,0,Gauteng_Q1,Gauteng_Works_Q1,13,0,1-2yr
ocds-00000191,SANRAL,Limpopo,Services,open,2024-07-01,c-00000191,47098.44,28,a-00000191,46671.784989974956,Supplier_0003,2024,7,3,10.760016390337224,0.07665982203969883,0,0,Limpopo_Q3,Limpopo_Services_Q3,156,0,<3mo
ocds-00000192,Dept of Public Works,Mpumalanga,Services,open,2025-07-25,c-00000192,1958474.39,829,a-00000192,1976185.0873477533,Supplier_0011,2025,7,3,14.487676866269988,2.269678302532512,0,0,Mpumalanga_Q3,Mpumalanga_Services_Q3,90,0,2-3yr
ocds-00000193,City of Johannesburg,Gauteng,Works,open,2023-12-19,c-00000193,11587826.59,12,a-00000193,11776762.848460453,Supplier_0342,2023,12,4,16.265465759438293,0.03285420944558522,1,0,Gauteng_Q4,Gauteng_Works_Q4,11,0,<3mo
ocds-00000194,City of Johannesburg,Limpopo,Services,direct,2023-08-21,c-00000194,392911.92,745,a-00000194,379144.3432768418,Supplier_0071,2023,8,3,12.88134328869131,2.0396988364134154,0,1,Limpopo_Q3,Limpopo_Services_Q3,22,0,2-3yr
ocds-00000195,Dept of Public Works,KwaZulu-Natal,Goods,open,2023-09-27,c-00000195,3426235.35,1019,a-00000195,3514976.655481338,Supplier_0028,2023,9,3,15.046972942643732,2.7898699520876113,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Goods_Q3,75,0,2-3yr
